"Movie Title","Review Title","Reviewer","Review","Date","Ratings","...7","prod_name","title","reviewer","review","date","ratings","type_of_movies"
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","entre nous","ferguson","the holdovers is a captivating blend of comedy and drama that beautifully explores the complexities of human relationshipsstory is about a grumpy instructor paul giamatti at a new england prep school who forms an unexpected bond with a troubled student during the christmas break because it is set in the s the film in a way is a nostalgic journey back in time but with a narrative that is both engaging and thoughtprovokingthe performances are exceptional with giamatti delivering a compelling portrayal of a man grappling with his own loneliness and the challenges of mentorship the films narrative is richly layered exploring themes of loneliness friendship and personal growth its a story that resonates offering a poignant reflection on the human condition the films setting in the s adds a layer of nostalgia further enhancing the emotional depth of the narrative despite its lengthy runtime the holdovers mostly maintains a steady pace balancing its dramatic elements with moments of humor and warmth the main plus of the movie is its dialoguedriven approach that adds to its charm creating a sense of authenticity and depth in its character interactionsoverall this is a film that leaves a lasting impression offering a thoughtful exploration of human relationships set against the backdrop of a bygone era with its exceptional performances and engaging narrative im giving it an  out of  rating its a mustwatch for those seeking a film that combines drama comedy and a touch of nostalgia",2024-01-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","a nostalgic journey with stellar performances","akcenat","the holdovers is for all of the character dynamics and dysfunction and depression and other things we find out about the leads mostly with mr hunham and angus and how their characters over these couple of weeks turn away from the barton way of not telling lies because well sometimes context and the moment matter for telling a lie that wont really hurt maybe a strangely comforting film to watch not for all of that exactly though what we understand slowly but surely is this is all material for comedy and tragedy in equal measure but because of the feeling that we get with a filmmaker who is so primed and confident with material that you dont feel like it can go wrongwhat is more impressive is that as enjoyable as the first half is it is in the i like this mode as we are introduced to this world and hunham and angus and mary but it doesnt feel so special but i should have known payne and writer david hemingson were laying down the necessary groundwork for what comes the moment a the majority of the other supporting characters leave for reasons i dont have to mention here and b then the characters go outside the barton campus grounds on a holiday party and then a field trip to boston you get the sense moment by moment and interaction by interaction it is so sharp and cutting and wise and one scene in particular makes the jump into oh ok this is taking off into another level of personal pain and about familial expectations and what will come with in a life measuring up to others  and why that is wrong  and yeah its great territoryin other words its the kind of film i want to watch again right away simply because now that i know a little more about the characters ill want to experience all of the extra textures its  down to the wood paneling and the car seats and dig a little more into those absolutely wonderful natural restrained and complete performances  we take giamatti for granted sometimes and this is a character he should be proud of to craft lazyass eyes and all sessas first role and he is an immediate star i cant be more sure of anything for the next oscars that if randolph is nominated she will win if nothing else for everything she does at the christmas party scenes and a moment looking over some objects in a room later on is so moving  and my comfort is in seeing payne clearly loving directing this intimate character study where he can show what a comedically observant quick witted and heartbreaking story this all isits one of the best christmas movies in several years embodying many themes and ideals that fit like a s wool sweater and im sure the first thing payne must have thought after reading the script was whoa this is gonna be the best hal ashby or bob rafelson movie never made is the last holdover too on the nose even hunham would give this a b probably did he ever give as shrug",2023-10-30,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","deep inside peoples hearts","aharmas","here is a film that feels and looks like something out of the early seventies the holdovers is a strong and warmhearted piece that gives actors roles with powerful lines without any reliance on flashy editing and being overwhelmed by special effectsthe story is simple three people get stuck for the christmas holidays in a boarding school its cold lonely and boring for the parties involved the adults drink to cope with whatever pressures they live with the young man resorts to bad behavior and altercations with the teacher in chargethrough the vacation period these people will get to interact and get to know each other something that will prove to a challenge to say the least as the story evolves we get to understand what has made the people who they are we get to feel their pain and frustration through the very insightful writing of the directorits a strong film with superb acting by the main leads they have great chemistry togethermost outstanding is paul giamatti who plays the tormented and defensive man with relish and speaks volumes with his eyeshope the academy honors his performance as the best the year because no one else so far is coming close",2023-10-29,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","one of my favorite movies of  as well as one of the best of the year","darkreignn","lets just get this out of the way now  when it comes to writing this review im probably a little bit biased and a little bit drunk currently but thats besides the point you see i have an affinity for indie coming of age movies and the holdovers is basically an indie coming of age film so it may  or may not  come as a surprise to you that i absolutely adored this picture so with that little preface out of the way its time for me to gush over this moviestarring none other than paul giamatti as paul hunham giamatti plays a professor at an all boys boarding school where over christmas break he has the misfortune of looking over a group of boys one of whom is named angus played by dominic sessa after a rocky start where paul clearly doesnt get along with any of the boys making his disdain clear and evident he eventually finds himself alone with angus  as well as with the schools cook mary lamb played by davine joy randolph  in an unexpected chain of events what occurs after is a sliceoflife style piece of cinema that allows broken people to find comfort in each others companythe holdovers is without a doubt one of my favorite movies of  as well as probably one of the best movies of the year as well this christmasthemed gem doesnt hold back on the drama delivering a thoughtful blend of comedy comingofage storytelling and a touch of romance  all wrapped around a very raw human plotline that virtually everyone can relate to im no spring chicken myself but i found myself deeply connected to both main characters  one who is older and basically dejected with life as he knows it and one who is younger but who feels lost aimless and disconnected from both family and friends and admittedly not everyone will have a direct parallel to these experiences but even if you dont youre in for a story thats bound to tug at your heartstrings and make you laugh out loud in the processthis is a highquality movie  from the impeccable acting to the beautiful onlocation cinematography to the relatable thoughtprovoking plot every element is executed with pinpoint precision and finesse its a testament to the art of storytelling on the silver screen director alexander payne knows how to create an artful film and the holdovers is no exception its at once indie and arthouse while simultaneously being mainstream and easily accessible in short its a film for everyone that actually feels like a genuine crowdpleaser instead of a pandering messim having a difficult time describing what i liked about this movie and the reason is because i liked almost everything about this movie so why the  out of  rating instead of the perfect  literally the only thing thats holding me back is because i wouldve liked a touch more romance yes there was romance here but a bit more wouldve pushed me over the edge into  out of  territory besides that this is basically a perfect film one that i loved and one that has become one of my favorite movies of the year if not of all time i am genuinely looking forward to rewatching this and i cant wait until it becomes closer to christmas so i can view this on my own tv cuddled under blankets with a glass of whiskey and bask in the absolute heartwarming experience that is the holdovers my recommendation do yourself a favor and watch this as soon as you can  you wont regret it",2023-11-20,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","sobbed through most of this movie","evanstondad","midway through the holdovers i started openly weeping in the movie theater and i pretty much kept it up on and off for the rest of the movie sometimes there wasnt even anything obviously sad or moving happening in the scene and i still couldnt stop i think its because this movie is so kind and kindness is a rare commodity these days its sad to think that a movie about characters learning to have compassion for each other and for the hardships theyve been through should feel like such a rare beast but here we arethis is alexander payne firing on all cylinders as a director and though he didnt write this movie it feels like he could have its an obvious throwback to the kinds of movies hal ashby made throughout the s and is touching in exactly the same way harold and maude was its also a master class in acting from the three principal characters played by paul giamatti dominic sessa and da vine joy randolph and i hope all three of them and the movie overall is remembered come oscar timethis will easily make my top ten list for the yeargrade a",2023-11-28,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","life affirming","xstal","now heres a film with a life affirming theme that should encourage most viewers to think of their dreams and cascade away all their cloaks inhibitions and open fresh doors to their hearts intuitions as a teacher whose life is as stale as dead fish whose life is the opposite of happy and bliss meets a boy whos ignored by all those he holds dear and a friendship is formed that is warm and sincere its a subtle reflection of how we get trapped by tradition and habits and past circumstance where surroundings like prisons can temper our thinking to distil all our spirit to bottles for drinking so embrace all the chances when they come along break out of that mould and sing your own song open your eyes to the paths unexplored take a stand and stand tall and stop being ignored",2023-11-10,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","the holdovers is a great christmas movie","steinersam","its a comedydrama set from december   to the first week of january  in an exclusive boys boarding school in new england and boston massachusetts it follows the experiences of the holdovers that is the students who cannot go home over the christmas holidays and the two barton staff left to supervise them during the holidaysthere are five holdovers teddy kountze brady hepner jason smith michael provost and angus tully dominic sessa are upperclass wealthy wasp students alex ollerman ian dolley is a younger mormon student whose parents are on a mission in south america yejoon park jim kaplan is from south korealeft to supervise is paul hunham paul giamatti an unmarried ancient history teacher who was once a student at barton and has taught there all his career hes a demanding curmudgeon who almost everyone dislikes african american mary lamb davine joy randolph the head cook is also present her son a barton grad has just been killed in vietnamthe film follows the shared experiences of the holdovers though four students leave after a week when a wealthy father takes them for a ski holiday paul cannot contact anguss parents so he must stay with paul and mary at barton we also meet the schools headmaster hardy woodrup andrew garman his administrative assistant lydia crane carrie preston and janitor danny naheem garciathe holdovers is a delightful comedy leavened with wisdom as we learn the dark secrets that have shaped paul hunham and angus tully giamatti sessa and randolph are all excellent the script unfolds the twists and turns superbly the holdovers is a great christmas movie",2023-11-16,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","one of the best movies of the year","johndesando","i find the world a bitter and complicated place and it seems to feel the same way about me paul hunham paul giamattiteaching privileged boys at an elite new england prep school called barton think for example philips exeter might be the pinnacle of an academics career but not paul hunham in the holdovers an elite movie itself of the yearpaul should be teaching classics at an ivy school not teaching entitled vermin among the many sobriquets he tosses around about the fortunate young men to experience his brand of grumpy intellectualism and misanthropy he prepares them for a world that wont always be coddling and protecting them as their family wealth so naturally does in their early yearsdirector alexander payne worked with giamatti in sideways so he is prepared to have another winning cynical character who is endearing while distanced by negative temperament from normally positive fellow humans pauls last name hunham suggests a distant connection with the better angels of humanityas paul accepts the assignment to supervise holdovers exiled to christmas vacation in the absence of parents or guardians the number whittles down to just angus tully dominic sessa reminiscent of young timothy chalamet and adam driver who shares pauls dark attitudes and with the sharp writing of david hemingson some witty dialogue eg about paul he says i thought all of the nazis had left for argentinaalthough as in likeminded dramas such as dead poets society or goodbye mr chips the principals are destined to be transformed into more humane characters holdovers continues even in its denouement to accentuate the unsunny side of life for paul and tully whose fortunes are still compromised by coldhearted parents and administrators the chilly world however is warmed on these lovely snowbound days by women viz the cook mary davine joy randolph and administrator lydia carrie prestonmary goodnaturedly deals with the death of her son curtis a barton grad who had to join the military because he did not have the resources as other barton grads of the late s did to avoid the draftlydia an attractive middleaged staff member holds the promise of a love interest for paul only to show how difficult it is for social exiles to enter the romantic mainstreamthe holdovers is a small gem of a move that will immediately remind buffs about hal ashby comedies of the same era like harold  maude where character development is paramount and detachment from the mainstream is required to look at humanity clearly with its foibles and endearmentsthe holdovers is a movie everyone can enjoy with endearing characters who share with us our moments about loneliness peppered with the possibilities of love and happinessdo you think i want to be babysitting you no i was praying your mother would pick up the phone or your father would arrive in a helicopter or a flying saucer paul hunham",2023-11-06,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","throwback filmmaking","dtswpod","do you miss how they used to make films in the s plenty of filmmakers do except they take that nostalgia and just do watered down versions of better movies as an example see taxi driver and king of comedy then watch joker and youll get what i meanthankfully alexander payne has managed to take his sentimentality and make an original film out of it or if the holdovers is a pale imitation of a superior picture then the filmmaker has managed to trick me because i dont feel as if ive seen this movie before but done betternow to be clear there arent things youve never seen before in the movie i mean you know the characters are going to bond at some point and people will grow to care about each other thats a given how we get there however is what makes the film seem fresh and entertaining and ever bit as good as any flick made back in the dayi hope more people see it",2023-12-07,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","substantial beautiful real","tdwillis","finallya good movie the storyscript although not a breakthrough idea was heartfeltfull and realthe settings were also real and gorgeous not really a cgi fancamera cinematography lightingsoundscoreevery level made my eyes and ears satisfyingly fullacting was oscarworthy across the boarddirecting was brilliantonly negative i can come up with is that the pace was a bit slow but so much of the movie is so focused and so superbly and beautifully made i just sat back and enjoyed ita very thoughtful substantial and beautiful movie a rare gem in todays superficial gimmicky movie making world",2023-11-08,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","entre nous","ferguson","the holdovers is a captivating blend of comedy and drama that beautifully explores the complexities of human relationshipsstory is about a grumpy instructor paul giamatti at a new england prep school who forms an unexpected bond with a troubled student during the christmas break because it is set in the s the film in a way is a nostalgic journey back in time but with a narrative that is both engaging and thoughtprovokingthe performances are exceptional with giamatti delivering a compelling portrayal of a man grappling with his own loneliness and the challenges of mentorship the films narrative is richly layered exploring themes of loneliness friendship and personal growth its a story that resonates offering a poignant reflection on the human condition the films setting in the s adds a layer of nostalgia further enhancing the emotional depth of the narrative despite its lengthy runtime the holdovers mostly maintains a steady pace balancing its dramatic elements with moments of humor and warmth the main plus of the movie is its dialoguedriven approach that adds to its charm creating a sense of authenticity and depth in its character interactionsoverall this is a film that leaves a lasting impression offering a thoughtful exploration of human relationships set against the backdrop of a bygone era with its exceptional performances and engaging narrative im giving it an  out of  rating its a mustwatch for those seeking a film that combines drama comedy and a touch of nostalgia",2024-01-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","a nostalgic journey with stellar performances","akcenat","the holdovers is for all of the character dynamics and dysfunction and depression and other things we find out about the leads mostly with mr hunham and angus and how their characters over these couple of weeks turn away from the barton way of not telling lies because well sometimes context and the moment matter for telling a lie that wont really hurt maybe a strangely comforting film to watch not for all of that exactly though what we understand slowly but surely is this is all material for comedy and tragedy in equal measure but because of the feeling that we get with a filmmaker who is so primed and confident with material that you dont feel like it can go wrongwhat is more impressive is that as enjoyable as the first half is it is in the i like this mode as we are introduced to this world and hunham and angus and mary but it doesnt feel so special but i should have known payne and writer david hemingson were laying down the necessary groundwork for what comes the moment a the majority of the other supporting characters leave for reasons i dont have to mention here and b then the characters go outside the barton campus grounds on a holiday party and then a field trip to boston you get the sense moment by moment and interaction by interaction it is so sharp and cutting and wise and one scene in particular makes the jump into oh ok this is taking off into another level of personal pain and about familial expectations and what will come with in a life measuring up to others  and why that is wrong  and yeah its great territoryin other words its the kind of film i want to watch again right away simply because now that i know a little more about the characters ill want to experience all of the extra textures its  down to the wood paneling and the car seats and dig a little more into those absolutely wonderful natural restrained and complete performances  we take giamatti for granted sometimes and this is a character he should be proud of to craft lazyass eyes and all sessas first role and he is an immediate star i cant be more sure of anything for the next oscars that if randolph is nominated she will win if nothing else for everything she does at the christmas party scenes and a moment looking over some objects in a room later on is so moving  and my comfort is in seeing payne clearly loving directing this intimate character study where he can show what a comedically observant quick witted and heartbreaking story this all isits one of the best christmas movies in several years embodying many themes and ideals that fit like a s wool sweater and im sure the first thing payne must have thought after reading the script was whoa this is gonna be the best hal ashby or bob rafelson movie never made is the last holdover too on the nose even hunham would give this a b probably did he ever give as shrug",2023-10-30,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","deep inside peoples hearts","aharmas","here is a film that feels and looks like something out of the early seventies the holdovers is a strong and warmhearted piece that gives actors roles with powerful lines without any reliance on flashy editing and being overwhelmed by special effectsthe story is simple three people get stuck for the christmas holidays in a boarding school its cold lonely and boring for the parties involved the adults drink to cope with whatever pressures they live with the young man resorts to bad behavior and altercations with the teacher in chargethrough the vacation period these people will get to interact and get to know each other something that will prove to a challenge to say the least as the story evolves we get to understand what has made the people who they are we get to feel their pain and frustration through the very insightful writing of the directorits a strong film with superb acting by the main leads they have great chemistry togethermost outstanding is paul giamatti who plays the tormented and defensive man with relish and speaks volumes with his eyeshope the academy honors his performance as the best the year because no one else so far is coming close",2023-10-29,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","one of my favorite movies of  as well as one of the best of the year","darkreignn","lets just get this out of the way now  when it comes to writing this review im probably a little bit biased and a little bit drunk currently but thats besides the point you see i have an affinity for indie coming of age movies and the holdovers is basically an indie coming of age film so it may  or may not  come as a surprise to you that i absolutely adored this picture so with that little preface out of the way its time for me to gush over this moviestarring none other than paul giamatti as paul hunham giamatti plays a professor at an all boys boarding school where over christmas break he has the misfortune of looking over a group of boys one of whom is named angus played by dominic sessa after a rocky start where paul clearly doesnt get along with any of the boys making his disdain clear and evident he eventually finds himself alone with angus  as well as with the schools cook mary lamb played by davine joy randolph  in an unexpected chain of events what occurs after is a sliceoflife style piece of cinema that allows broken people to find comfort in each others companythe holdovers is without a doubt one of my favorite movies of  as well as probably one of the best movies of the year as well this christmasthemed gem doesnt hold back on the drama delivering a thoughtful blend of comedy comingofage storytelling and a touch of romance  all wrapped around a very raw human plotline that virtually everyone can relate to im no spring chicken myself but i found myself deeply connected to both main characters  one who is older and basically dejected with life as he knows it and one who is younger but who feels lost aimless and disconnected from both family and friends and admittedly not everyone will have a direct parallel to these experiences but even if you dont youre in for a story thats bound to tug at your heartstrings and make you laugh out loud in the processthis is a highquality movie  from the impeccable acting to the beautiful onlocation cinematography to the relatable thoughtprovoking plot every element is executed with pinpoint precision and finesse its a testament to the art of storytelling on the silver screen director alexander payne knows how to create an artful film and the holdovers is no exception its at once indie and arthouse while simultaneously being mainstream and easily accessible in short its a film for everyone that actually feels like a genuine crowdpleaser instead of a pandering messim having a difficult time describing what i liked about this movie and the reason is because i liked almost everything about this movie so why the  out of  rating instead of the perfect  literally the only thing thats holding me back is because i wouldve liked a touch more romance yes there was romance here but a bit more wouldve pushed me over the edge into  out of  territory besides that this is basically a perfect film one that i loved and one that has become one of my favorite movies of the year if not of all time i am genuinely looking forward to rewatching this and i cant wait until it becomes closer to christmas so i can view this on my own tv cuddled under blankets with a glass of whiskey and bask in the absolute heartwarming experience that is the holdovers my recommendation do yourself a favor and watch this as soon as you can  you wont regret it",2023-11-20,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","sobbed through most of this movie","evanstondad","midway through the holdovers i started openly weeping in the movie theater and i pretty much kept it up on and off for the rest of the movie sometimes there wasnt even anything obviously sad or moving happening in the scene and i still couldnt stop i think its because this movie is so kind and kindness is a rare commodity these days its sad to think that a movie about characters learning to have compassion for each other and for the hardships theyve been through should feel like such a rare beast but here we arethis is alexander payne firing on all cylinders as a director and though he didnt write this movie it feels like he could have its an obvious throwback to the kinds of movies hal ashby made throughout the s and is touching in exactly the same way harold and maude was its also a master class in acting from the three principal characters played by paul giamatti dominic sessa and da vine joy randolph and i hope all three of them and the movie overall is remembered come oscar timethis will easily make my top ten list for the yeargrade a",2023-11-28,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","life affirming","xstal","now heres a film with a life affirming theme that should encourage most viewers to think of their dreams and cascade away all their cloaks inhibitions and open fresh doors to their hearts intuitions as a teacher whose life is as stale as dead fish whose life is the opposite of happy and bliss meets a boy whos ignored by all those he holds dear and a friendship is formed that is warm and sincere its a subtle reflection of how we get trapped by tradition and habits and past circumstance where surroundings like prisons can temper our thinking to distil all our spirit to bottles for drinking so embrace all the chances when they come along break out of that mould and sing your own song open your eyes to the paths unexplored take a stand and stand tall and stop being ignored",2023-11-10,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","the holdovers is a great christmas movie","steinersam","its a comedydrama set from december   to the first week of january  in an exclusive boys boarding school in new england and boston massachusetts it follows the experiences of the holdovers that is the students who cannot go home over the christmas holidays and the two barton staff left to supervise them during the holidaysthere are five holdovers teddy kountze brady hepner jason smith michael provost and angus tully dominic sessa are upperclass wealthy wasp students alex ollerman ian dolley is a younger mormon student whose parents are on a mission in south america yejoon park jim kaplan is from south korealeft to supervise is paul hunham paul giamatti an unmarried ancient history teacher who was once a student at barton and has taught there all his career hes a demanding curmudgeon who almost everyone dislikes african american mary lamb davine joy randolph the head cook is also present her son a barton grad has just been killed in vietnamthe film follows the shared experiences of the holdovers though four students leave after a week when a wealthy father takes them for a ski holiday paul cannot contact anguss parents so he must stay with paul and mary at barton we also meet the schools headmaster hardy woodrup andrew garman his administrative assistant lydia crane carrie preston and janitor danny naheem garciathe holdovers is a delightful comedy leavened with wisdom as we learn the dark secrets that have shaped paul hunham and angus tully giamatti sessa and randolph are all excellent the script unfolds the twists and turns superbly the holdovers is a great christmas movie",2023-11-16,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","one of the best movies of the year","johndesando","i find the world a bitter and complicated place and it seems to feel the same way about me paul hunham paul giamattiteaching privileged boys at an elite new england prep school called barton think for example philips exeter might be the pinnacle of an academics career but not paul hunham in the holdovers an elite movie itself of the yearpaul should be teaching classics at an ivy school not teaching entitled vermin among the many sobriquets he tosses around about the fortunate young men to experience his brand of grumpy intellectualism and misanthropy he prepares them for a world that wont always be coddling and protecting them as their family wealth so naturally does in their early yearsdirector alexander payne worked with giamatti in sideways so he is prepared to have another winning cynical character who is endearing while distanced by negative temperament from normally positive fellow humans pauls last name hunham suggests a distant connection with the better angels of humanityas paul accepts the assignment to supervise holdovers exiled to christmas vacation in the absence of parents or guardians the number whittles down to just angus tully dominic sessa reminiscent of young timothy chalamet and adam driver who shares pauls dark attitudes and with the sharp writing of david hemingson some witty dialogue eg about paul he says i thought all of the nazis had left for argentinaalthough as in likeminded dramas such as dead poets society or goodbye mr chips the principals are destined to be transformed into more humane characters holdovers continues even in its denouement to accentuate the unsunny side of life for paul and tully whose fortunes are still compromised by coldhearted parents and administrators the chilly world however is warmed on these lovely snowbound days by women viz the cook mary davine joy randolph and administrator lydia carrie prestonmary goodnaturedly deals with the death of her son curtis a barton grad who had to join the military because he did not have the resources as other barton grads of the late s did to avoid the draftlydia an attractive middleaged staff member holds the promise of a love interest for paul only to show how difficult it is for social exiles to enter the romantic mainstreamthe holdovers is a small gem of a move that will immediately remind buffs about hal ashby comedies of the same era like harold  maude where character development is paramount and detachment from the mainstream is required to look at humanity clearly with its foibles and endearmentsthe holdovers is a movie everyone can enjoy with endearing characters who share with us our moments about loneliness peppered with the possibilities of love and happinessdo you think i want to be babysitting you no i was praying your mother would pick up the phone or your father would arrive in a helicopter or a flying saucer paul hunham",2023-11-06,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","throwback filmmaking","dtswpod","do you miss how they used to make films in the s plenty of filmmakers do except they take that nostalgia and just do watered down versions of better movies as an example see taxi driver and king of comedy then watch joker and youll get what i meanthankfully alexander payne has managed to take his sentimentality and make an original film out of it or if the holdovers is a pale imitation of a superior picture then the filmmaker has managed to trick me because i dont feel as if ive seen this movie before but done betternow to be clear there arent things youve never seen before in the movie i mean you know the characters are going to bond at some point and people will grow to care about each other thats a given how we get there however is what makes the film seem fresh and entertaining and ever bit as good as any flick made back in the dayi hope more people see it",2023-12-07,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","substantial beautiful real","tdwillis","finallya good movie the storyscript although not a breakthrough idea was heartfeltfull and realthe settings were also real and gorgeous not really a cgi fancamera cinematography lightingsoundscoreevery level made my eyes and ears satisfyingly fullacting was oscarworthy across the boarddirecting was brilliantonly negative i can come up with is that the pace was a bit slow but so much of the movie is so focused and so superbly and beautifully made i just sat back and enjoyed ita very thoughtful substantial and beautiful movie a rare gem in todays superficial gimmicky movie making world",2023-11-08,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","entre nous","ferguson","the holdovers is a captivating blend of comedy and drama that beautifully explores the complexities of human relationshipsstory is about a grumpy instructor paul giamatti at a new england prep school who forms an unexpected bond with a troubled student during the christmas break because it is set in the s the film in a way is a nostalgic journey back in time but with a narrative that is both engaging and thoughtprovokingthe performances are exceptional with giamatti delivering a compelling portrayal of a man grappling with his own loneliness and the challenges of mentorship the films narrative is richly layered exploring themes of loneliness friendship and personal growth its a story that resonates offering a poignant reflection on the human condition the films setting in the s adds a layer of nostalgia further enhancing the emotional depth of the narrative despite its lengthy runtime the holdovers mostly maintains a steady pace balancing its dramatic elements with moments of humor and warmth the main plus of the movie is its dialoguedriven approach that adds to its charm creating a sense of authenticity and depth in its character interactionsoverall this is a film that leaves a lasting impression offering a thoughtful exploration of human relationships set against the backdrop of a bygone era with its exceptional performances and engaging narrative im giving it an  out of  rating its a mustwatch for those seeking a film that combines drama comedy and a touch of nostalgia",2024-01-01,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","a nostalgic journey with stellar performances","akcenat","the holdovers is for all of the character dynamics and dysfunction and depression and other things we find out about the leads mostly with mr hunham and angus and how their characters over these couple of weeks turn away from the barton way of not telling lies because well sometimes context and the moment matter for telling a lie that wont really hurt maybe a strangely comforting film to watch not for all of that exactly though what we understand slowly but surely is this is all material for comedy and tragedy in equal measure but because of the feeling that we get with a filmmaker who is so primed and confident with material that you dont feel like it can go wrongwhat is more impressive is that as enjoyable as the first half is it is in the i like this mode as we are introduced to this world and hunham and angus and mary but it doesnt feel so special but i should have known payne and writer david hemingson were laying down the necessary groundwork for what comes the moment a the majority of the other supporting characters leave for reasons i dont have to mention here and b then the characters go outside the barton campus grounds on a holiday party and then a field trip to boston you get the sense moment by moment and interaction by interaction it is so sharp and cutting and wise and one scene in particular makes the jump into oh ok this is taking off into another level of personal pain and about familial expectations and what will come with in a life measuring up to others  and why that is wrong  and yeah its great territoryin other words its the kind of film i want to watch again right away simply because now that i know a little more about the characters ill want to experience all of the extra textures its  down to the wood paneling and the car seats and dig a little more into those absolutely wonderful natural restrained and complete performances  we take giamatti for granted sometimes and this is a character he should be proud of to craft lazyass eyes and all sessas first role and he is an immediate star i cant be more sure of anything for the next oscars that if randolph is nominated she will win if nothing else for everything she does at the christmas party scenes and a moment looking over some objects in a room later on is so moving  and my comfort is in seeing payne clearly loving directing this intimate character study where he can show what a comedically observant quick witted and heartbreaking story this all isits one of the best christmas movies in several years embodying many themes and ideals that fit like a s wool sweater and im sure the first thing payne must have thought after reading the script was whoa this is gonna be the best hal ashby or bob rafelson movie never made is the last holdover too on the nose even hunham would give this a b probably did he ever give as shrug",2023-10-30,NA,NA
NA,NA,NA,NA,NA,NA,NA,"the holdovers (2023)","deep inside peoples hearts","aharmas","here is a film that feels and looks like something out of the early seventies the holdovers is a strong and warmhearted piece that gives actors roles with powerful lines without any reliance on flashy editing and being overwhelmed by special effectsthe story is simple three people get stuck for the christmas holidays in a boarding school its cold lonely and boring for the parties involved the adults drink to cope with whatever pressures they live with the young man resorts to bad behavior and altercations with the teacher in chargethrough the vacation period these people will get to interact and get to know each other something that will prove to a challenge to say the least as the story evolves we get to understand what has made the people who they are we get to feel their pain and frustration through the very insightful writing of the directorits a strong film with superb acting by the main leads they have great chemistry togethermost outstanding is paul giamatti who plays the tormented and defensive man with relish and speaks volumes with his eyeshope the academy honors his performance as the best the year because no one else so far is coming close",2023-10-29,NA,NA
